#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       24190     1.10926     1.11886 0.000481612
       24191     1.10916     1.11886 0.000481592
       24192     1.10905     1.11886 0.000481573
       24193     1.10891     1.11886 0.000481553
       24194     1.10875     1.11886 0.000481533
       24195     1.10857     1.11885 0.000481514
       24196     1.10837     1.11885 0.000481494
       24197     1.10816     1.11885 0.000481474
       24198     1.10792     1.11885 0.000481454
       24199     1.10767     1.11885 0.000481435
       24200      1.1074     1.11885 0.000481415
       24201     1.10711     1.11885 0.000481395
       24202     1.10681     1.11885 0.000481376
       24203      1.1065     1.11885 0.000481356
       24204     1.10618     1.11885 0.000481337
       24205     1.10585     1.11885 0.000481317
       24206      1.1055     1.11885 0.000481297
       24207     1.10515     1.11885 0.000481278
       24208     1.10479     1.11885 0.000481258
       24209     1.10443     1.11885 0.000481239
       24210     1.10406     1.11885 0.000481219
       24211     1.10368     1.11885   0.0004812
       24212     1.10331     1.11885  0.00048118
       24213     1.10294     1.11884 0.000481161
       24214     1.10256     1.11884 0.000481142
       24215     1.10219     1.11884 0.000481122
       24216     1.10183     1.11884 0.000481103
       24217     1.10147     1.11884 0.000481084
       24218     1.10111     1.11884 0.000481064
       24219     1.10077     1.11884 0.000481045
       24220     1.10043     1.11884 0.000481026
       24221     1.10011     1.11884 0.000481007
       24222     1.09979     1.11884 0.000480987
       24223     1.09949     1.11884 0.000480968
       24224     1.09921     1.11884 0.000480949
       24225     1.09894     1.11884  0.00048093
       24226      1.0987     1.11884 0.000480911
       24227     1.09846     1.11883 0.000480892
       24228     1.09825     1.11883 0.000480872
       24229     1.09806     1.11883 0.000480853
       24230      1.0979     1.11883 0.000480834
       24231     1.09775     1.11883 0.000480815
       24232     1.09763     1.11883 0.000480796
       24233     1.09753     1.11883 0.000480777
       24234     1.09746     1.11883 0.000480758
       24235     1.09741     1.11883 0.000480739
       24236     1.09739     1.11883  0.00048072
       24237     1.09739     1.11883 0.000480701
       24238     1.09742     1.11882 0.000480682
       24239     1.09747     1.11882 0.000480663
       24240     1.09755     1.11882 0.000480644
       24241     1.09766     1.11882 0.000480625
       24242     1.09779     1.11882 0.000480606
       24243     1.09794     1.11882 0.000480587
       24244     1.09812     1.11882 0.000480568
       24245     1.09833     1.11882 0.000480549
       24246     1.09856     1.11882  0.00048053
       24247     1.09881     1.11882  0.00048051
       24248     1.09908     1.11882 0.000480491
       24249     1.09937     1.11882 0.000480472
       24250     1.09969     1.11881 0.000480453
       24251     1.10002     1.11881 0.000480434
       24252     1.10037     1.11881 0.000480415
       24253     1.10074     1.11881 0.000480395
       24254     1.10113     1.11881 0.000480376
       24255     1.10153     1.11881 0.000480357
       24256     1.10195     1.11881 0.000480338
       24257     1.10237     1.11881 0.000480318
       24258     1.10282     1.11881 0.000480299
       24259     1.10327     1.11881  0.00048028
       24260     1.10373     1.11881  0.00048026
       24261      1.1042     1.11881 0.000480241
       24262     1.10468     1.11881 0.000480221
       24263     1.10517     1.11881 0.000480202
       24264     1.10566     1.11881 0.000480182
       24265     1.10616      1.1188 0.000480163
       24266     1.10666      1.1188 0.000480143
       24267     1.10717      1.1188 0.000480124
       24268     1.10768      1.1188 0.000480104
       24269     1.10819      1.1188 0.000480085
       24270     1.10871      1.1188 0.000480065
       24271     1.10922      1.1188 0.000480045
       24272     1.10974      1.1188 0.000480026
       24273     1.11025      1.1188 0.000480006
       24274     1.11077      1.1188 0.000479986
       24275     1.11128      1.1188 0.000479967
       24276     1.11179      1.1188 0.000479947
       24277      1.1123      1.1188 0.000479927
       24278     1.11281      1.1188 0.000479908
       24279     1.11332      1.1188 0.000479888
       24280     1.11382      1.1188 0.000479868
       24281     1.11432      1.1188 0.000479849
       24282     1.11482      1.1188 0.000479829
       24283     1.11531      1.1188 0.000479809
       24284     1.11579      1.1188 0.000479789
       24285     1.11627      1.1188  0.00047977
       24286     1.11675      1.1188  0.00047975
       24287     1.11722      1.1188  0.00047973
       24288     1.11768      1.1188  0.00047971
       24289     1.11814      1.1188 0.000479691
       24290     1.11859      1.1188 0.000479671
       24291     1.11903      1.1188 0.000479651
       24292     1.11946      1.1188 0.000479631
       24293     1.11989      1.1188 0.000479612
       24294      1.1203      1.1188 0.000479592
       24295      1.1207      1.1188 0.000479572
       24296      1.1211      1.1188 0.000479552
       24297     1.12148      1.1188 0.000479533
       24298     1.12185      1.1188 0.000479513
       24299      1.1222      1.1188 0.000479493
       24300     1.12254      1.1188 0.000479474
       24301     1.12286      1.1188 0.000479454
       24302     1.12317      1.1188 0.000479434
       24303     1.12346      1.1188 0.000479414
       24304     1.12373      1.1188 0.000479395
       24305     1.12399      1.1188 0.000479375
       24306     1.12422      1.1188 0.000479355
       24307     1.12442      1.1188 0.000479336
       24308     1.12461      1.1188 0.000479316
       24309     1.12477      1.1188 0.000479296
       24310     1.12491      1.1188 0.000479277
       24311     1.12502      1.1188 0.000479257
       24312      1.1251      1.1188 0.000479238
       24313     1.12515      1.1188 0.000479218
       24314     1.12518      1.1188 0.000479198
       24315     1.12517      1.1188 0.000479179
       24316     1.12514      1.1188 0.000479159
       24317     1.12507      1.1188 0.000479139
       24318     1.12497      1.1188  0.00047912
       24319     1.12483      1.1188   0.0004791
       24320     1.12466      1.1188  0.00047908
       24321     1.12446      1.1188 0.000479061
       24322     1.12422      1.1188 0.000479041
       24323     1.12395      1.1188 0.000479021
       24324     1.12364      1.1188 0.000479002
       24325     1.12329     1.11881 0.000478982
       24326     1.12291     1.11881 0.000478963
       24327      1.1225     1.11881 0.000478943
       24328     1.12204     1.11881 0.000478923
       24329     1.12155     1.11881 0.000478904
       24330     1.12103     1.11881 0.000478884
       24331     1.12047     1.11881 0.000478864
       24332     1.11988     1.11881 0.000478844
       24333     1.11926     1.11881 0.000478825
       24334      1.1186     1.11881 0.000478805
       24335     1.11791     1.11881 0.000478785
       24336      1.1172     1.11881 0.000478766
       24337     1.11645     1.11881 0.000478746
       24338     1.11568     1.11881 0.000478726
       24339     1.11489     1.11881 0.000478707
       24340     1.11407     1.11881 0.000478687
       24341     1.11323      1.1188 0.000478668
       24342     1.11238      1.1188 0.000478648
       24343      1.1115      1.1188 0.000478628
       24344     1.11062      1.1188 0.000478609
       24345     1.10973      1.1188 0.000478589
       24346     1.10883      1.1188  0.00047857
       24347     1.10792      1.1188  0.00047855
       24348     1.10702      1.1188 0.000478531
       24349     1.10612      1.1188 0.000478512
       24350     1.10523      1.1188 0.000478492
       24351     1.10435      1.1188 0.000478473
       24352     1.10348      1.1188 0.000478454
       24353     1.10263      1.1188 0.000478435
       24354      1.1018      1.1188 0.000478415
       24355       1.101      1.1188 0.000478396
       24356     1.10023      1.1188 0.000478377
       24357     1.09949      1.1188 0.000478358
       24358      1.0988      1.1188 0.000478339
       24359     1.09814     1.11879 0.000478321
       24360     1.09753     1.11879 0.000478302
       24361     1.09698     1.11879 0.000478283
       24362     1.09648     1.11879 0.000478264
       24363     1.09603     1.11879 0.000478245
       24364     1.09565     1.11879 0.000478227
       24365     1.09534     1.11879 0.000478208
       24366     1.09509     1.11879 0.000478189
       24367     1.09492     1.11879 0.000478171
       24368     1.09482     1.11879 0.000478152
       24369     1.09481     1.11879 0.000478134
       24370     1.09487     1.11878 0.000478115
       24371     1.09502     1.11878 0.000478096
       24372     1.09525     1.11878 0.000478078
       24373     1.09558     1.11878 0.000478059
       24374     1.09599     1.11878  0.00047804
       24375     1.09649     1.11878 0.000478022
       24376     1.09708     1.11878 0.000478003
       24377     1.09776     1.11878 0.000477984
       24378     1.09854     1.11878 0.000477965
       24379      1.0994     1.11878 0.000477946
       24380     1.10035     1.11878 0.000477927
       24381      1.1014     1.11877 0.000477908
       24382     1.10253     1.11877 0.000477889
       24383     1.10375     1.11877  0.00047787
       24384     1.10505     1.11877 0.000477851
       24385     1.10643     1.11877 0.000477831
       24386     1.10789     1.11877 0.000477812
       24387     1.10943     1.11877 0.000477792
       24388     1.11104     1.11877 0.000477773
       24389     1.11272     1.11877 0.000477753
       24390     1.11446     1.11877 0.000477734
       24391     1.11626     1.11877 0.000477714
       24392     1.11812     1.11877 0.000477695
       24393     1.12003     1.11877 0.000477675
       24394     1.12199     1.11877 0.000477655
       24395     1.12399     1.11877 0.000477636
       24396     1.12603     1.11877 0.000477616
       24397      1.1281     1.11877 0.000477597
       24398      1.1302     1.11877 0.000477578
       24399     1.13232     1.11877 0.000477558
       24400     1.13446     1.11877 0.000477539
       24401     1.13661     1.11877  0.00047752
       24402     1.13878     1.11877 0.000477501
       24403     1.14094     1.11878 0.000477483
       24404     1.14311     1.11878 0.000477464
       24405     1.14526     1.11878 0.000477446
       24406     1.14741     1.11878 0.000477428
       24407     1.14955     1.11878  0.00047741
       24408     1.15166     1.11878 0.000477392
       24409     1.15375     1.11878 0.000477375
       24410     1.15581     1.11878 0.000477358
       24411     1.15784     1.11879 0.000477341
       24412     1.15983     1.11879 0.000477324
       24413     1.16179     1.11879 0.000477308
       24414      1.1637     1.11879 0.000477292
       24415     1.16557     1.11879 0.000477276
       24416     1.16738      1.1188 0.000477261
       24417     1.16915      1.1188 0.000477246
       24418     1.17085      1.1188 0.000477231
       24419      1.1725      1.1188 0.000477216
       24420     1.17409      1.1188 0.000477202
       24421     1.17561     1.11881 0.000477188
       24422     1.17707     1.11881 0.000477175
       24423     1.17847     1.11881 0.000477162
       24424     1.17979     1.11881 0.000477149
       24425     1.18105     1.11882 0.000477136
       24426     1.18223     1.11882 0.000477123
       24427     1.18334     1.11882 0.000477111
       24428     1.18437     1.11882 0.000477099
       24429     1.18534     1.11883 0.000477087
       24430     1.18622     1.11883 0.000477076
       24431     1.18703     1.11883 0.000477064
       24432     1.18776     1.11884 0.000477053
       24433     1.18842     1.11884 0.000477042
       24434     1.18899     1.11884 0.000477031
       24435      1.1895     1.11884 0.000477021
       24436     1.18992     1.11885  0.00047701
       24437     1.19027     1.11885 0.000476999
       24438     1.19053     1.11885 0.000476989
       24439     1.19073     1.11886 0.000476978
       24440     1.19084     1.11886 0.000476968
       24441     1.19089     1.11886 0.000476958
       24442     1.19085     1.11886 0.000476947
       24443     1.19074     1.11887 0.000476937
       24444     1.19056     1.11887 0.000476926
       24445     1.19031     1.11887 0.000476916
       24446     1.18999     1.11888 0.000476905
       24447     1.18959     1.11888 0.000476894
       24448     1.18913     1.11888 0.000476883
       24449      1.1886     1.11888 0.000476872
       24450       1.188     1.11889 0.000476861
       24451     1.18734     1.11889  0.00047685
       24452     1.18662     1.11889 0.000476839
       24453     1.18583      1.1189 0.000476827
       24454     1.18498      1.1189 0.000476815
       24455     1.18407      1.1189 0.000476803
       24456     1.18311      1.1189 0.000476791
       24457     1.18209     1.11891 0.000476778
       24458     1.18101     1.11891 0.000476766
       24459     1.17988     1.11891 0.000476753
       24460      1.1787     1.11891 0.000476739
       24461     1.17747     1.11892 0.000476726
       24462     1.17619     1.11892 0.000476712
       24463     1.17486     1.11892 0.000476698
       24464     1.17348     1.11892 0.000476684
       24465     1.17206     1.11893 0.000476669
       24466      1.1706     1.11893 0.000476655
       24467      1.1691     1.11893 0.000476639
       24468     1.16755     1.11893 0.000476624
       24469     1.16597     1.11893 0.000476609
       24470     1.16435     1.11894 0.000476593
       24471     1.16269     1.11894 0.000476577
       24472       1.161     1.11894  0.00047656
       24473     1.15928     1.11894 0.000476544
       24474     1.15753     1.11894 0.000476527
       24475     1.15574     1.11894  0.00047651
       24476     1.15393     1.11895 0.000476492
       24477     1.15209     1.11895 0.000476475
       24478     1.15022     1.11895 0.000476457
       24479     1.14832     1.11895 0.000476439
       24480     1.14641     1.11895 0.000476421
       24481     1.14447     1.11895 0.000476403
       24482     1.14251     1.11895 0.000476384
       24483     1.14052     1.11895 0.000476365
       24484     1.13852     1.11895 0.000476347
       24485      1.1365     1.11895 0.000476328
       24486     1.13447     1.11896 0.000476309
       24487     1.13242     1.11896  0.00047629
       24488     1.13035     1.11896  0.00047627
       24489     1.12828     1.11896 0.000476251
       24490     1.12619     1.11896 0.000476232
       24491     1.12409     1.11896 0.000476212
       24492     1.12198     1.11896 0.000476193
       24493     1.11987     1.11896 0.000476173
       24494     1.11775     1.11896 0.000476154
       24495     1.11562     1.11896 0.000476135
       24496      1.1135     1.11896 0.000476115
       24497     1.11137     1.11896 0.000476096
       24498     1.10924     1.11896 0.000476077
       24499     1.10711     1.11896 0.000476057
       24500     1.10498     1.11895 0.000476038
       24501     1.10286     1.11895 0.000476019
       24502     1.10075     1.11895    0.000476
       24503     1.09864     1.11895 0.000475982
       24504     1.09655     1.11895 0.000475963
       24505     1.09447     1.11895 0.000475945
       24506     1.09239     1.11895 0.000475927
       24507     1.09034     1.11895 0.000475909
       24508      1.0883     1.11895 0.000475891
       24509     1.08629     1.11895 0.000475873
       24510     1.08429     1.11894 0.000475856
       24511     1.08232     1.11894 0.000475839
       24512     1.08038     1.11894 0.000475822
       24513     1.07846     1.11894 0.000475806
       24514     1.07658     1.11894 0.000475789
       24515     1.07473     1.11894 0.000475773
       24516     1.07292     1.11893 0.000475758
       24517     1.07114     1.11893 0.000475742
       24518     1.06941     1.11893 0.000475727
       24519     1.06772     1.11893 0.000475712
       24520     1.06607     1.11893 0.000475698
       24521     1.06448     1.11892 0.000475684
       24522     1.06294     1.11892  0.00047567
       24523     1.06146     1.11892 0.000475656
       24524     1.06004     1.11892 0.000475643
       24525     1.05868     1.11891  0.00047563
       24526     1.05738     1.11891 0.000475617
       24527     1.05616     1.11891 0.000475604
       24528       1.055     1.11891 0.000475592
       24529     1.05393      1.1189  0.00047558
       24530     1.05293      1.1189 0.000475568
       24531     1.05201      1.1189 0.000475557
       24532     1.05117      1.1189 0.000475545
       24533     1.05042     1.11889 0.000475534
       24534     1.04976     1.11889 0.000475523
       24535      1.0492     1.11889 0.000475512
       24536     1.04873     1.11888 0.000475501
       24537     1.04836     1.11888 0.000475491
       24538     1.04808     1.11888  0.00047548
       24539     1.04791     1.11888  0.00047547
       24540     1.04784     1.11887 0.000475459
       24541     1.04788     1.11887 0.000475448
       24542     1.04802     1.11887 0.000475438
       24543     1.04827     1.11886 0.000475427
       24544     1.04863     1.11886 0.000475416
       24545      1.0491     1.11886 0.000475405
       24546     1.04968     1.11886 0.000475394
       24547     1.05036     1.11885 0.000475383
       24548     1.05115     1.11885 0.000475372
       24549     1.05205     1.11885  0.00047536
       24550     1.05305     1.11884 0.000475349
       24551     1.05416     1.11884 0.000475336
       24552     1.05537     1.11884 0.000475324
       24553     1.05667     1.11884 0.000475312
       24554     1.05808     1.11883 0.000475299
       24555     1.05957     1.11883 0.000475285
       24556     1.06116     1.11883 0.000475272
       24557     1.06283     1.11883 0.000475258
       24558     1.06458     1.11883 0.000475244
       24559     1.06642     1.11882 0.000475229
       24560     1.06832     1.11882 0.000475214
       24561      1.0703     1.11882 0.000475199
       24562     1.07234     1.11882 0.000475183
       24563     1.07444     1.11882 0.000475168
       24564      1.0766     1.11881 0.000475151
       24565     1.07881     1.11881 0.000475135
       24566     1.08106     1.11881 0.000475118
       24567     1.08335     1.11881 0.000475101
       24568     1.08568     1.11881 0.000475083
       24569     1.08803     1.11881 0.000475066
       24570     1.09041     1.11881 0.000475048
       24571     1.09281      1.1188  0.00047503
       24572     1.09522      1.1188 0.000475011
       24573     1.09765      1.1188 0.000474993
       24574     1.10007      1.1188 0.000474974
       24575      1.1025      1.1188 0.000474955
       24576     1.10492      1.1188 0.000474936
       24577     1.10733      1.1188 0.000474917
       24578     1.10972      1.1188 0.000474898
       24579      1.1121      1.1188 0.000474879
       24580     1.11445      1.1188 0.000474859
       24581     1.11678      1.1188  0.00047484
       24582     1.11908      1.1188 0.000474821
       24583     1.12134      1.1188 0.000474801
       24584     1.12357      1.1188 0.000474782
       24585     1.12575      1.1188 0.000474763
       24586     1.12789      1.1188 0.000474744
       24587     1.12999      1.1188 0.000474725
       24588     1.13203      1.1188 0.000474706
       24589     1.13403      1.1188 0.000474687
       24590     1.13597      1.1188 0.000474668
       24591     1.13785      1.1188 0.000474649
       24592     1.13968      1.1188 0.000474631
       24593     1.14144     1.11881 0.000474612
       24594     1.14315     1.11881 0.000474594
       24595     1.14478     1.11881 0.000474576
       24596     1.14636     1.11881 0.000474558
       24597     1.14787     1.11881  0.00047454
       24598     1.14931     1.11881 0.000474522
       24599     1.15068     1.11881 0.000474505
       24600     1.15198     1.11881 0.000474488
       24601     1.15322     1.11881  0.00047447
       24602     1.15438     1.11882 0.000474453
       24603     1.15547     1.11882 0.000474436
       24604     1.15649     1.11882 0.000474419
       24605     1.15744     1.11882 0.000474403
       24606     1.15832     1.11882 0.000474386
       24607     1.15912     1.11882  0.00047437
       24608     1.15985     1.11883 0.000474353
       24609     1.16051     1.11883 0.000474337
       24610      1.1611     1.11883 0.000474321
       24611     1.16162     1.11883 0.000474305
       24612     1.16206     1.11883 0.000474289
       24613     1.16243     1.11883 0.000474273
       24614     1.16274     1.11884 0.000474257
       24615     1.16297     1.11884 0.000474241
       24616     1.16314     1.11884 0.000474225
       24617     1.16323     1.11884 0.000474209
       24618     1.16326     1.11884 0.000474194
       24619     1.16323     1.11885 0.000474178
       24620     1.16313     1.11885 0.000474162
       24621     1.16296     1.11885 0.000474146
       24622     1.16274     1.11885  0.00047413
       24623     1.16245     1.11885 0.000474114
       24624      1.1621     1.11885 0.000474098
       24625     1.16169     1.11886 0.000474082
       24626     1.16122     1.11886 0.000474066
       24627     1.16069     1.11886  0.00047405
       24628     1.16011     1.11886 0.000474034
       24629     1.15948     1.11886 0.000474017
       24630     1.15879     1.11886 0.000474001
       24631     1.15805     1.11887 0.000473984
       24632     1.15726     1.11887 0.000473967
       24633     1.15643     1.11887 0.000473951
       24634     1.15555     1.11887 0.000473934
       24635     1.15462     1.11887 0.000473917
       24636     1.15365     1.11887   0.0004739
       24637     1.15264     1.11887 0.000473882
       24638     1.15159     1.11888 0.000473865
       24639      1.1505     1.11888 0.000473847
       24640     1.14938     1.11888  0.00047383
       24641     1.14822     1.11888 0.000473812
       24642     1.14702     1.11888 0.000473794
       24643      1.1458     1.11888 0.000473776
       24644     1.14454     1.11888 0.000473758
       24645     1.14326     1.11888  0.00047374
       24646     1.14194     1.11888 0.000473722
       24647     1.14061     1.11889 0.000473703
       24648     1.13924     1.11889 0.000473685
       24649     1.13786     1.11889 0.000473666
       24650     1.13646     1.11889 0.000473648
       24651     1.13503     1.11889 0.000473629
       24652     1.13359     1.11889  0.00047361
       24653     1.13214     1.11889 0.000473591
       24654     1.13067     1.11889 0.000473572
       24655     1.12919     1.11889 0.000473553
       24656     1.12769     1.11889 0.000473534
       24657     1.12619     1.11889 0.000473515
       24658     1.12468     1.11889 0.000473496
       24659     1.12316     1.11889 0.000473477
       24660     1.12164     1.11889 0.000473457
       24661     1.12012     1.11889 0.000473438
       24662     1.11859     1.11889 0.000473419
       24663     1.11706     1.11889   0.0004734
       24664     1.11553     1.11889 0.000473381
       24665     1.11401     1.11889 0.000473361
       24666     1.11249     1.11889 0.000473342
       24667     1.11097     1.11889 0.000473323
       24668     1.10947     1.11889 0.000473304
       24669     1.10796     1.11889 0.000473285
       24670     1.10647     1.11889 0.000473266
       24671     1.10499     1.11889 0.000473247
       24672     1.10351     1.11889 0.000473229
       24673     1.10205     1.11889  0.00047321
       24674      1.1006     1.11889 0.000473191
       24675     1.09917     1.11889 0.000473173
       24676     1.09775     1.11889 0.000473155
       24677     1.09634     1.11888 0.000473136
       24678     1.09494     1.11888 0.000473118
       24679     1.09357     1.11888   0.0004731
       24680     1.09221     1.11888 0.000473082
       24681     1.09086     1.11888 0.000473064
       24682     1.08953     1.11888 0.000473047
       24683     1.08822     1.11888 0.000473029
       24684     1.08693     1.11888 0.000473012
       24685     1.08565     1.11888 0.000472994
       24686     1.08439     1.11887 0.000472977
       24687     1.08315     1.11887  0.00047296
       24688     1.08192     1.11887 0.000472944
       24689     1.08071     1.11887 0.000472927
       24690     1.07952     1.11887  0.00047291
       24691     1.07834     1.11887 0.000472894
       24692     1.07718     1.11886 0.000472878
       24693     1.07604     1.11886 0.000472862
       24694      1.0749     1.11886 0.000472846
       24695     1.07379     1.11886 0.000472831
       24696     1.07268     1.11886 0.000472815
       24697     1.07159     1.11886   0.0004728
       24698     1.07052     1.11885 0.000472785
       24699     1.06945     1.11885  0.00047277
       24700      1.0684     1.11885 0.000472755
       24701     1.06736     1.11885 0.000472741
       24702     1.06633     1.11884 0.000472726
       24703     1.06532     1.11884 0.000472712
       24704     1.06431     1.11884 0.000472698
       24705     1.06331     1.11884 0.000472684
       24706     1.06233     1.11884 0.000472671
       24707     1.06135     1.11883 0.000472657
       24708     1.06039     1.11883 0.000472644
       24709     1.05943     1.11883 0.000472631
       24710     1.05849     1.11883 0.000472618
       24711     1.05755     1.11882 0.000472606
       24712     1.05663     1.11882 0.000472593
       24713     1.05571     1.11882 0.000472581
       24714     1.05481     1.11882 0.000472569
       24715     1.05392     1.11881 0.000472557
       24716     1.05304     1.11881 0.000472546
       24717     1.05218     1.11881 0.000472534
       24718     1.05132     1.11881 0.000472523
       24719     1.05048      1.1188 0.000472512
       24720     1.04966      1.1188 0.000472501
       24721     1.04885      1.1188  0.00047249
       24722     1.04806     1.11879  0.00047248
       24723     1.04729     1.11879  0.00047247
       24724     1.04654     1.11879  0.00047246
       24725      1.0458     1.11879  0.00047245
       24726     1.04509     1.11878  0.00047244
       24727      1.0444     1.11878  0.00047243
       24728     1.04373     1.11878 0.000472421
       24729     1.04309     1.11877 0.000472412
       24730     1.04247     1.11877 0.000472403
       24731     1.04188     1.11877 0.000472394
       24732     1.04132     1.11876 0.000472385
       24733     1.04079     1.11876 0.000472377
       24734     1.04029     1.11876 0.000472368
       24735     1.03983     1.11875  0.00047236
       24736      1.0394     1.11875 0.000472352
       24737       1.039     1.11875 0.000472344
       24738     1.03864     1.11875 0.000472336
       24739     1.03832     1.11874 0.000472328
       24740     1.03803     1.11874  0.00047232
       24741     1.03779     1.11874 0.000472312
       24742     1.03759     1.11873 0.000472304
       24743     1.03743     1.11873 0.000472297
       24744     1.03731     1.11873 0.000472289
       24745     1.03723     1.11872 0.000472282
       24746     1.03721     1.11872 0.000472274
       24747     1.03722     1.11872 0.000472266
       24748     1.03729     1.11871 0.000472259
       24749      1.0374     1.11871 0.000472251
       24750     1.03756     1.11871 0.000472243
       24751     1.03777      1.1187 0.000472236
       24752     1.03802      1.1187 0.000472228
       24753     1.03833      1.1187  0.00047222
       24754     1.03869     1.11869 0.000472212
       24755     1.03909     1.11869 0.000472204
       24756     1.03955     1.11869 0.000472196
       24757     1.04005     1.11868 0.000472187
       24758     1.04061     1.11868 0.000472179
       24759     1.04121     1.11868  0.00047217
       24760     1.04187     1.11867 0.000472161
       24761     1.04257     1.11867 0.000472152
       24762     1.04332     1.11867 0.000472143
       24763     1.04412     1.11866 0.000472133
       24764     1.04496     1.11866 0.000472124
       24765     1.04585     1.11866 0.000472114
       24766     1.04679     1.11866 0.000472103
       24767     1.04776     1.11865 0.000472093
       24768     1.04879     1.11865 0.000472082
       24769     1.04985     1.11865 0.000472072
       24770     1.05095     1.11864  0.00047206
       24771     1.05209     1.11864 0.000472049
       24772     1.05327     1.11864 0.000472037
       24773     1.05449     1.11864 0.000472025
       24774     1.05573     1.11863 0.000472013
       24775     1.05701     1.11863 0.000472001
       24776     1.05832     1.11863 0.000471988
       24777     1.05966     1.11863 0.000471975
       24778     1.06102     1.11862 0.000471962
       24779     1.06241     1.11862 0.000471948
       24780     1.06382     1.11862 0.000471934
       24781     1.06525     1.11862  0.00047192
       24782      1.0667     1.11862 0.000471906
       24783     1.06816     1.11861 0.000471891
       24784     1.06964     1.11861 0.000471876
       24785     1.07113     1.11861 0.000471861
       24786     1.07263     1.11861 0.000471845
       24787     1.07413     1.11861  0.00047183
       24788     1.07564      1.1186 0.000471814
       24789     1.07715      1.1186 0.000471798
       24790     1.07866      1.1186 0.000471782
       24791     1.08017      1.1186 0.000471765
       24792     1.08167      1.1186 0.000471748
       24793     1.08316      1.1186 0.000471732
       24794     1.08465      1.1186 0.000471715
       24795     1.08612     1.11859 0.000471697
       24796     1.08758     1.11859  0.00047168
       24797     1.08902     1.11859 0.000471662
       24798     1.09045     1.11859 0.000471645
       24799     1.09185     1.11859 0.000471627
       24800     1.09323     1.11859 0.000471609
       24801     1.09458     1.11859 0.000471591
       24802     1.09591     1.11859 0.000471573
       24803     1.09721     1.11859 0.000471555
       24804     1.09848     1.11858 0.000471536
       24805     1.09972     1.11858 0.000471518
       24806     1.10093     1.11858   0.0004715
       24807      1.1021     1.11858 0.000471481
       24808     1.10323     1.11858 0.000471462
       24809     1.10433     1.11858 0.000471444
       24810     1.10539     1.11858 0.000471425
       24811     1.10641     1.11858 0.000471406
       24812     1.10739     1.11858 0.000471388
       24813     1.10833     1.11858 0.000471369
       24814     1.10923     1.11858  0.00047135
       24815     1.11008     1.11858 0.000471331
       24816     1.11089     1.11858 0.000471312
       24817     1.11166     1.11858 0.000471293
       24818     1.11238     1.11858 0.000471274
       24819     1.11306     1.11858 0.000471255
       24820     1.11369     1.11858 0.000471236
       24821     1.11428     1.11858 0.000471217
       24822     1.11483     1.11858 0.000471198
       24823     1.11533     1.11858  0.00047118
       24824     1.11579     1.11858 0.000471161
       24825      1.1162     1.11858 0.000471142
       24826     1.11657     1.11858 0.000471123
       24827     1.11689     1.11858 0.000471104
       24828     1.11717     1.11858 0.000471085
       24829     1.11741     1.11858 0.000471066
       24830     1.11761     1.11858 0.000471047
       24831     1.11777     1.11858 0.000471028
       24832     1.11789     1.11858 0.000471009
       24833     1.11796     1.11858  0.00047099
       24834       1.118     1.11858 0.000470971
       24835       1.118     1.11858 0.000470952
       24836     1.11797     1.11858 0.000470933
       24837      1.1179     1.11858 0.000470914
       24838     1.11779     1.11858 0.000470895
       24839     1.11765     1.11858 0.000470876
       24840     1.11748     1.11858 0.000470857
       24841     1.11727     1.11858 0.000470838
       24842     1.11704     1.11858 0.000470819
       24843     1.11677     1.11858   0.0004708
       24844     1.11647     1.11858 0.000470781
       24845     1.11614     1.11858 0.000470762
       24846     1.11579     1.11858 0.000470743
       24847      1.1154     1.11858 0.000470725
       24848     1.11499     1.11858 0.000470706
       24849     1.11456     1.11858 0.000470687
       24850      1.1141     1.11858 0.000470668
       24851     1.11361     1.11858 0.000470649
       24852      1.1131     1.11857  0.00047063
       24853     1.11256     1.11857 0.000470611
       24854     1.11201     1.11857 0.000470592
       24855     1.11143     1.11857 0.000470573
       24856     1.11083     1.11857 0.000470555
       24857      1.1102     1.11857 0.000470536
       24858     1.10956     1.11857 0.000470517
       24859      1.1089     1.11857 0.000470498
       24860     1.10822     1.11857 0.000470479
       24861     1.10753     1.11857 0.000470461
       24862     1.10681     1.11857 0.000470442
       24863     1.10608     1.11857 0.000470423
       24864     1.10533     1.11857 0.000470405
       24865     1.10457     1.11857 0.000470386
       24866     1.10379     1.11857 0.000470368
       24867       1.103     1.11857 0.000470349
       24868     1.10219     1.11857 0.000470331
       24869     1.10138     1.11857 0.000470312
       24870     1.10055     1.11857 0.000470294
       24871     1.09971     1.11857 0.000470276
       24872     1.09886     1.11856 0.000470257
       24873     1.09801     1.11856 0.000470239
       24874     1.09715     1.11856 0.000470221
       24875     1.09628     1.11856 0.000470203
       24876     1.09541     1.11856 0.000470185
       24877     1.09453     1.11856 0.000470167
       24878     1.09365     1.11856 0.000470149
       24879     1.09278     1.11856 0.000470132
       24880      1.0919     1.11856 0.000470114
       24881     1.09103     1.11856 0.000470096
       24882     1.09016     1.11856 0.000470079
       24883     1.08929     1.11855 0.000470061
       24884     1.08843     1.11855 0.000470044
       24885     1.08758     1.11855 0.000470027
       24886     1.08675     1.11855  0.00047001
       24887     1.08592     1.11855 0.000469993
